BER,OSNR,InputPower,Failures
1.88e-07,25.7,-19.6,0
2.22e-08,38.6,-19.6,0
1.86e-07,25.7,-19.6,0
2.24e-08,38.6,-19.6,0
1.87e-07,25.5,-19.6,0
2.29e-08,38.6,-19.6,0
1.41e-07,25.7,-19.6,0
2.27e-08,38.3,-19.6,0
1.89e-07,25.5,-19.6,0
2.42e-08,38.6,-19.6,0
1.88e-07,25.7,-19.6,0
2.34e-08,38.6,-19.6,0
1.89e-07,25.7,-19.6,0
2.18e-08,38.6,-19.6,0
1.42e-07,25.8,-19.6,0
1.62e-08,38.6,-19.6,0
1.91e-07,25.5,-19.6,0
2.21e-08,38.5,-19.2,0
1.84e-07,25.6,-19.2,0
2.22e-08,38.0,-19.2,0
1.67e-07,25.6,-19.2,0
2.2e-08,38.5,-19.2,0
1.66e-07,25.9,-19.2,0
2.25e-08,38.6,-19.2,0
1.66e-07,25.9,-19.2,0
2.27e-08,38.6,-19.2,0
1.66e-07,25.8,-19.2,0
2.25e-08,38.6,-19.2,0
1.68e-07,25.7,-19.2,0
2.2e-08,38.6,-19.2,0
1.67e-07,26.0,-19.2,0
2.12e-08,38.6,-19.2,0
1.66e-07,25.7,-19.2,0
2.32e-08,38.6,-19.2,0
1.66e-07,25.8,-19.2,0
2.24e-08,38.6,-19.2,0
1.67e-07,26.1,-19.2,0
2.25e-08,38.6,-19.2,0
1.68e-07,25.8,-19.2,0
2.26e-08,38.6,-19.2,0
1.66e-07,25.9,-19.2,0
2.25e-08,38.5,-19.2,0
1.66e-07,25.5,-19.2,0
2.19e-08,38.5,-19.2,0
1.68e-07,25.8,-19.2,0
2.14e-08,38.6,-19.2,0
1.66e-07,25.6,-19.2,0
2.24e-08,38.5,-19.2,0
1.65e-07,25.9,-19.2,0
2.3e-08,38.6,-19.2,0
1.68e-07,25.9,-19.2,0
2.22e-08,38.6,-19.2,0
1.68e-07,25.6,-19.2,0
2.23e-08,38.6,-19.6,0
1.67e-07,25.9,-19.6,0
2.23e-08,38.6,-19.6,0
1.82e-07,26.0,-19.6,0
2.29e-08,38.6,-19.6,0
1.91e-07,25.7,-19.6,0
2.14e-08,38.6,-19.6,0
1.9e-07,25.6,-19.6,0
2.22e-08,38.6,-19.6,0
1.94e-07,25.7,-19.6,0
2.25e-08,38.6,-19.6,0
1.91e-07,25.7,-19.6,0
2.23e-08,38.6,-19.6,0
1.92e-07,25.6,-19.6,0
2.24e-08,38.6,-19.6,0
1.91e-07,25.8,-19.6,0
2.17e-08,38.5,-19.6,0
1.89e-07,25.7,-19.6,0
2.16e-08,38.5,-19.6,0
1.92e-07,25.5,-19.6,0
2.19e-08,38.6,-19.6,0
1.91e-07,25.6,-19.6,0
2.31e-08,38.6,-19.6,0
1.92e-07,26.0,-19.6,0
2.24e-08,38.6,-19.6,0
1.9e-07,25.6,-19.6,0
2.2e-08,38.6,-19.6,0
1.88e-07,25.7,-19.6,0
2.16e-08,38.5,-19.6,0
1.89e-07,25.6,-19.6,0
2.19e-08,38.6,-19.6,0
1.88e-07,25.7,-19.6,0
2.19e-08,38.6,-19.6,0
1.9e-07,25.5,-19.6,0
2.17e-08,38.6,-19.6,0
1.93e-07,25.6,-19.6,0
2.29e-08,38.6,-19.6,0
1.9e-07,25.7,-19.6,0
2.05e-08,38.5,-20.1,0
1.92e-07,25.4,-20.1,0
2.09e-08,38.5,-20.1,0
2.23e-07,25.5,-20.1,0
2.22e-08,38.6,-20.1,0
2.22e-07,25.2,-20.1,0
2.09e-08,38.5,-20.1,0
2.24e-07,25.4,-20.1,0
2.15e-08,38.6,-20.1,0
2.23e-07,25.2,-20.1,0
2.27e-08,38.6,-20.1,0
2.24e-07,25.5,-20.1,0
2.24e-08,38.6,-20.1,0
2.22e-07,25.3,-20.1,0
2.18e-08,38.5,-20.1,0
2.23e-07,25.5,-20.1,0
2.13e-08,38.6,-20.1,0
2.24e-07,25.4,-20.1,0
2.24e-08,38.5,-20.1,0
2.21e-07,25.5,-20.1,0
2.18e-08,38.6,-20.1,0
2.22e-07,25.3,-20.1,0
2.21e-08,38.6,-20.1,0
2.22e-07,25.4,-20.1,0
2.13e-08,38.5,-20.1,0
2.24e-07,25.5,-20.1,0
2.19e-08,38.6,-20.1,0
2.24e-07,25.5,-20.1,0
2.11e-08,38.6,-20.1,0
2.24e-07,25.6,-20.1,0
2.28e-08,38.5,-20.1,0
2.23e-07,25.4,-20.1,0
2.24e-08,38.6,-20.1,0
1.68e-07,25.4,-20.1,0
2.34e-08,38.6,-20.1,0
2.2e-07,25.6,-20.1,0
1.65e-08,38.6,-20.6,0
2.24e-07,25.4,-20.6,0
2.17e-08,38.6,-20.6,0
2.41e-07,25.5,-20.6,0
2.23e-08,38.5,-20.6,0
2.64e-07,25.5,-20.6,0
2.23e-08,38.6,-20.6,0
2.65e-07,25.0,-20.6,0
2.28e-08,38.6,-20.6,0
2.63e-07,25.1,-20.6,0
2.31e-08,38.6,-20.6,0
2.64e-07,25.0,-20.6,0
2.21e-08,38.6,-20.6,0
2.64e-07,25.1,-20.6,0
2.16e-08,38.6,-20.6,0
2.65e-07,25.4,-20.6,0
2.19e-08,38.6,-20.6,0
2.67e-07,25.0,-20.6,0
2.21e-08,38.6,-20.6,0
2.64e-07,25.4,-20.6,0
2.23e-08,38.6,-20.6,0
2.69e-07,25.3,-20.6,0
2.22e-08,38.6,-20.6,0
2.63e-07,25.1,-20.6,0
2.15e-08,38.6,-20.6,0
2.67e-07,25.0,-20.6,0
2.2e-08,38.6,-20.6,0
2.66e-07,25.3,-20.6,0
2.14e-08,38.6,-20.6,0
2.64e-07,25.1,-20.6,0
2.16e-08,38.6,-20.6,0
2.65e-07,25.2,-20.6,0
2.2e-08,38.6,-20.6,0
2.65e-07,25.2,-20.6,0
2.14e-08,38.6,-20.6,0
2.67e-07,25.1,-20.6,0
2.18e-08,38.6,-20.6,0
2.68e-07,25.2,-20.6,0
2.14e-08,38.5,-21.0,0
2.71e-07,25.3,-21.0,0
2.26e-08,38.6,-21.0,0
3.2e-07,24.9,-21.0,0
2.16e-08,38.5,-21.0,0
3.21e-07,25.0,-21.0,0
2.09e-08,38.6,-21.0,0
3.24e-07,25.0,-21.0,0
2.17e-08,38.5,-21.0,0
3.25e-07,24.8,-21.0,0
2.17e-08,38.6,-21.0,0
3.21e-07,24.8,-21.0,0
2.13e-08,38.6,-21.0,0
3.23e-07,24.8,-21.0,0
2.22e-08,38.6,-21.0,0
3.24e-07,25.0,-21.0,0
2.16e-08,38.6,-21.0,0
3.21e-07,24.8,-21.0,0
2.25e-08,38.6,-21.0,0
3.22e-07,24.6,-21.0,0
2.23e-08,38.6,-21.0,0
3.22e-07,24.8,-21.0,0
2.23e-08,38.6,-21.0,0
3.21e-07,24.9,-21.0,0
2.13e-08,38.6,-21.0,0
3.21e-07,24.8,-21.0,0
2.16e-08,38.6,-21.0,0
3.19e-07,24.8,-21.0,0
2.13e-08,38.5,-21.0,0
3.22e-07,24.8,-21.0,0
2.07e-08,38.5,-21.0,0
3.21e-07,24.9,-21.0,0
2.12e-08,38.5,-21.0,0
3.21e-07,24.8,-21.0,0
2.21e-08,38.5,-21.0,0
3.18e-07,25.0,-21.0,0
2.13e-08,38.5,-20.7,0
3.22e-07,24.9,-20.7,0
1.58e-08,38.5,-20.6,0
2.85e-07,25.0,-20.6,0
2.09e-08,38.5,-20.6,0
2.63e-07,25.0,-20.6,0
2.07e-08,38.6,-20.6,0
2.62e-07,25.0,-20.6,0
2.05e-08,38.6,-20.6,0
2.66e-07,25.1,-20.6,0
2.09e-08,38.6,-20.6,0
2.64e-07,25.0,-20.6,0
2.04e-08,38.0,-20.6,0
2.64e-07,25.2,-20.6,0
2.07e-08,38.6,-20.6,0
2.65e-07,25.2,-20.6,0
2.12e-08,38.5,-20.6,0
2.62e-07,25.0,-20.6,0
2.09e-08,38.6,-20.6,0
2.65e-07,25.0,-20.6,0
2.18e-08,38.6,-20.6,0
2.17e-08,38.6,-20.6,0
2.66e-07,25.1,-20.6,0
2.06e-08,38.6,-20.6,0
2.68e-07,25.1,-20.6,0
2.05e-08,38.6,-20.6,0
2.67e-07,25.1,-20.6,0
2.11e-08,38.6,-20.6,0
2.64e-07,25.3,-20.6,0
2.1e-08,38.6,-20.6,0
2.67e-07,25.0,-20.6,0
2.18e-08,38.6,-20.6,0
2.63e-07,25.2,-20.6,0
2.14e-08,38.5,-20.6,0
2.67e-07,25.1,-20.6,0
2.1e-08,38.6,-20.6,0
2.64e-07,25.2,-20.6,0
2.11e-08,38.6,-20.1,0
2.68e-07,25.2,-20.1,0
2.15e-08,38.5,-20.1,0
2.28e-07,25.3,-20.1,0
2.27e-07,25.5,-20.1,0
2.23e-08,37.7,-20.1,0
2.26e-07,25.4,-20.1,0
2.12e-08,38.6,-20.1,0
2.24e-07,25.2,-20.1,0
2.11e-08,38.6,-20.1,0
1.68e-07,25.3,-20.1,0
2.17e-08,38.6,-20.1,0
2.23e-07,25.5,-20.1,0
2.04e-08,38.6,-20.1,0
2.25e-07,25.1,-20.1,0
2.13e-08,38.6,-20.1,0
2.24e-07,25.4,-20.1,0
2.21e-08,38.6,-20.1,0
2.27e-07,25.4,-20.1,0
2.03e-08,38.6,-20.1,0
2.26e-07,25.3,-20.1,0
1.55e-08,38.6,-20.1,0
2.25e-07,25.3,-20.1,0
2.09e-08,38.6,-20.1,0
2.27e-07,25.6,-20.1,0
2.11e-08,38.6,-20.1,0
2.24e-07,25.2,-20.1,0
2.1e-08,38.6,-20.1,0
2.29e-07,25.3,-20.1,0
2.06e-08,38.6,-20.1,0
2.29e-07,25.5,-20.1,0
2.04e-08,38.6,-20.1,0
2.26e-07,25.3,-20.1,0
2.02e-08,38.6,-20.1,0
2.27e-07,25.3,-20.1,0
2.02e-08,38.6,-20.1,0
2.28e-07,25.4,-20.1,0
2.08e-08,38.6,-19.6,0
2.2e-07,25.1,-19.6,0
1.94e-08,38.6,-19.6,0
1.92e-07,25.4,-19.6,0
2.02e-08,38.6,-19.6,0
1.92e-07,25.5,-19.6,0
1.98e-08,38.6,-19.6,0
1.93e-07,25.6,-19.6,0
1.58e-08,38.6,-19.6,0
1.93e-07,25.7,-19.6,0
2.14e-08,38.6,-19.6,0
1.92e-07,25.4,-19.6,0
2.08e-08,38.6,-19.6,0
1.9e-07,25.8,-19.6,0
2.05e-08,38.6,-19.6,0
1.93e-07,25.6,-19.6,0
1.61e-08,38.5,-19.6,0
1.92e-07,25.8,-19.6,0
2.16e-08,38.6,-19.6,0
1.91e-07,25.9,-19.6,0
2.14e-08,38.6,-19.6,0
1.93e-07,25.4,-19.6,0
2.12e-08,38.6,-19.6,0
1.91e-07,25.6,-19.6,0
2.16e-08,38.6,-19.6,0
1.9e-07,25.9,-19.6,0
2.13e-08,38.6,-19.6,0
1.89e-07,25.9,-19.6,0
2.23e-08,38.6,-19.6,0
1.92e-07,25.8,-19.6,0
2.18e-08,38.5,-19.6,0
1.91e-07,25.7,-19.6,0
2.17e-08,38.6,-19.6,0
1.92e-07,25.9,-19.6,0
2.03e-08,38.6,-19.6,0
1.92e-07,25.7,-19.6,0
2.13e-08,38.6,-19.6,0
1.91e-07,25.6,-19.2,0
2.09e-08,38.5,-19.2,0
1.72e-07,25.8,-19.2,0
2.05e-08,38.5,-19.2,0
1.67e-07,25.9,-19.2,0
2.13e-08,38.6,-19.2,0
1.68e-07,26.1,-19.2,0
2.19e-08,38.6,-19.2,0
1.65e-07,25.7,-19.2,0
2.15e-08,38.5,-19.2,0
1.67e-07,25.8,-19.2,0
2.1e-08,38.6,-19.2,0
1.66e-07,25.9,-19.2,0
2.17e-08,38.6,-19.2,0
1.68e-07,26.0,-19.2,0
2.17e-08,38.5,-19.2,0
1.68e-07,25.7,-19.2,0
2.1e-08,38.6,-19.2,0
1.69e-07,26.1,-19.2,0
2.16e-08,38.6,-19.2,0
1.7e-07,25.9,-19.2,0
2.12e-08,38.5,-19.2,0
1.69e-07,25.7,-19.2,0
2.13e-08,38.6,-19.2,0
1.67e-07,25.9,-19.2,0
2.16e-08,38.6,-19.2,0
1.67e-07,25.8,-19.2,0
2.09e-08,38.5,-19.2,0
1.68e-07,25.9,-19.2,0
2.11e-08,38.6,-19.2,0
1.65e-07,25.7,-19.2,0
2.13e-08,38.5,-19.2,0
1.67e-07,25.8,-19.2,0
2.13e-08,38.6,-19.2,0
1.67e-07,25.8,-19.2,0
2.09e-08,38.5,-19.2,0
1.69e-07,26.3,-19.2,0
1.59e-08,38.6,-19.6,0
1.68e-07,25.8,-19.6,0
2.09e-08,38.6,-19.6,0
1.88e-07,25.6,-19.6,0
2.09e-08,38.6,-19.6,0
1.9e-07,25.8,-19.6,0
2.11e-08,38.6,-19.6,0
1.91e-07,25.6,-19.6,0
1.62e-08,38.6,-19.6,0
1.89e-07,25.8,-19.6,0
2.11e-08,38.6,-19.6,0
1.91e-07,25.4,-19.6,0
2.07e-08,38.6,-19.6,0
1.92e-07,25.7,-19.6,0
2.06e-08,38.6,-19.6,0
1.89e-07,25.7,-19.6,0
2.21e-08,38.5,-19.6,0
1.87e-07,25.9,-19.6,0
2.12e-08,38.6,-19.6,0
1.88e-07,25.8,-19.6,0
2.13e-08,38.6,-19.6,0
1.42e-07,25.5,-19.6,0
2.08e-08,38.5,-19.6,0
1.89e-07,25.6,-19.6,0
2.1e-08,38.6,-19.6,0
1.9e-07,25.7,-19.6,0
1.91e-08,38.6,-19.6,0
1.91e-07,25.6,-19.6,0
2.03e-08,38.6,-19.6,0
1.92e-07,25.6,-19.6,0
2.02e-08,37.5,-19.6,0
1.89e-07,25.5,-19.6,0
2.1e-08,38.6,-19.6,0
1.9e-07,25.7,-19.6,0
2.08e-08,38.6,-19.6,0
1.91e-07,25.7,-19.6,0
2.22e-08,38.6,-19.6,0
1.89e-07,25.7,-19.6,0
2.11e-08,38.5,-20.1,0
2.09e-07,25.6,-20.1,0
2.03e-08,38.6,-20.1,0
2.22e-07,25.4,-20.1,0
2.01e-08,38.5,-20.1,0
2.23e-07,25.6,-20.1,0
2.13e-08,38.6,-20.1,0
2.26e-07,25.2,-20.1,0
2.08e-08,38.6,-20.1,0
2.24e-07,25.3,-20.1,0
2.12e-08,38.6,-20.1,0
2.23e-07,25.2,-20.1,0
2.06e-08,38.6,-20.1,0
2.23e-07,25.5,-20.1,0
2.14e-08,38.6,-20.1,0
2.23e-07,25.5,-20.1,0
2.08e-08,38.5,-20.1,0
2.24e-07,25.3,-20.1,0
2.12e-08,38.6,-20.1,0
2.25e-07,25.4,-20.1,0
2.15e-08,38.5,-20.1,0
2.25e-07,25.7,-20.1,0
2.07e-08,38.6,-20.1,0
2.22e-07,25.3,-20.1,0
1.49e-08,38.5,-20.1,0
2.24e-07,25.3,-20.1,0
2.07e-08,38.6,-20.1,0
2.21e-07,25.4,-20.1,0
2.09e-08,38.6,-20.1,0
2.2e-07,25.7,-20.1,0
2.1e-08,38.6,-20.1,0
2.2e-07,25.4,-20.1,0
1.53e-08,38.6,-20.1,0
2.22e-07,25.5,-20.1,0
2.03e-08,38.6,-20.1,0
2.21e-07,25.3,-20.6,0
2.08e-08,38.5,-20.6,0
2.3e-07,25.3,-20.6,0
2.05e-08,38.6,-20.6,0
2.66e-07,25.0,-20.6,0
2.09e-08,38.6,-20.6,0
2.64e-07,25.2,-20.6,0
2.04e-08,38.5,-20.6,0
2.65e-07,25.4,-20.6,0
2.02e-08,38.5,-20.6,0
2.62e-07,25.2,-20.6,0
2.05e-08,38.6,-20.6,0
2.65e-07,25.2,-20.6,0
1.93e-08,38.6,-20.6,0
2.65e-07,25.3,-20.6,0
2.06e-08,38.6,-20.6,0
2.64e-07,25.0,-20.6,0
2.11e-08,38.6,-20.6,0
2.67e-07,25.2,-20.6,0
2.06e-08,38.5,-20.6,0
2.67e-07,25.0,-20.6,0
1.97e-08,38.5,-20.6,0
2.64e-07,25.1,-20.6,0
2.1e-08,38.6,-20.6,0
2.63e-07,25.2,-20.6,0
2.16e-08,38.6,-20.6,0
2.66e-07,25.3,-20.6,0
2.11e-08,38.6,-20.6,0
2.04e-08,38.6,-20.6,0
2.64e-07,25.2,-20.6,0
2.63e-07,25.3,-20.6,0
2.13e-08,38.6,-20.6,0
2.1e-08,38.6,-20.6,0
2.64e-07,25.2,-20.6,0
1.96e-08,38.6,-20.6,0
2.65e-07,25.0,-20.6,0
2.07e-08,38.6,-20.6,0
2.68e-07,25.2,-20.6,0
2.66e-07,25.1,-21.0,0
2e-08,38.6,-21.0,0
2.89e-07,25.2,-21.0,0
2e-08,38.6,-21.0,0
3.24e-07,24.9,-21.0,0
1.54e-08,38.5,-21.0,0
3.21e-07,24.6,-21.0,0
2.08e-08,38.6,-21.0,0
3.24e-07,25.0,-21.0,0
2.02e-08,38.5,-21.0,0
2e-08,38.6,-21.0,0
3.23e-07,24.8,-21.0,0
2.02e-08,38.6,-21.0,0
3.2e-07,24.7,-21.0,0
3.24e-07,24.9,-21.0,0
2.03e-08,38.6,-21.0,0
2.1e-08,38.6,-21.0,0
3.24e-07,25.1,-21.0,0
3.24e-07,24.9,-21.0,0
2.08e-08,38.6,-21.0,0
2.13e-08,38.6,-21.0,0
3.24e-07,24.9,-21.0,0
2.1e-08,38.6,-21.0,0
3.25e-07,24.8,-21.0,0
2.11e-08,37.6,-21.0,0
3.26e-07,25.0,-21.0,0
3.23e-07,24.9,-21.0,0
2.11e-08,38.6,-21.0,0
2.04e-08,38.6,-21.0,0
3.24e-07,24.9,-21.0,0
3.27e-07,24.8,-21.0,0
2.06e-08,38.6,-21.0,0
3.23e-07,25.0,-21.0,0
1.54e-08,38.6,-21.0,0
3.27e-07,24.9,-21.0,0
2.06e-08,38.6,-21.0,0
3.23e-07,24.9,-21.0,0
2.12e-08,38.5,-21.0,0
3.27e-07,25.0,-20.6,0
2.04e-08,38.5,-20.6,0
2.06e-08,38.6,-20.6,0
2.88e-07,24.9,-20.6,0
1.96e-08,38.6,-20.6,0
2.74e-07,25.2,-20.6,0
2.12e-08,38.5,-20.6,0
2.7e-07,25.3,-20.6,0
2.12e-08,38.6,-20.6,0
2.66e-07,25.2,-20.6,0
2.04e-08,38.5,-20.6,0
2.69e-07,25.4,-20.6,0
2.63e-07,25.1,-20.6,0
2.13e-08,38.6,-20.6,0
2.07e-08,38.6,-20.6,0
2.69e-07,25.3,-20.6,0
2.07e-08,38.6,-20.6,0
2.69e-07,25.5,-20.6,0
2.71e-07,25.0,-20.6,0
2.16e-08,38.6,-20.6,0
2.71e-07,25.2,-20.6,0
2.25e-08,38.5,-20.6,0
2.66e-07,25.0,-20.6,0
1.65e-08,38.6,-20.6,0
2.19e-08,38.6,-20.6,0
2.66e-07,25.0,-20.6,0
2.16e-08,38.6,-20.6,0
2.68e-07,25.2,-20.6,0
2.68e-07,25.0,-20.6,0
2.13e-08,38.5,-20.6,0
2.66e-07,25.1,-20.6,0
2.15e-08,38.6,-20.6,0
2.68e-07,25.3,-20.6,0
2.13e-08,38.6,-20.6,0
2.27e-08,38.6,-20.6,0
2.69e-07,25.1,-20.6,0
2.17e-08,38.6,-20.1,0
2.69e-07,25.2,-20.1,0
2.67e-07,25.2,-20.1,0
2.17e-08,38.5,-20.1,0
2.32e-07,25.0,-20.1,0
2.23e-08,38.6,-20.1,0
2.26e-07,25.4,-20.1,0
2.16e-08,38.6,-20.1,0
2.26e-08,38.6,-20.1,0
2.26e-07,25.3,-20.1,0
2.19e-08,38.6,-20.1,0
2.26e-07,25.4,-20.1,0
2.2e-08,38.5,-20.1,0
2.23e-07,25.4,-20.1,0
2.15e-08,38.6,-20.1,0
2.27e-07,25.4,-20.1,0
2.18e-08,38.6,-20.1,0
2.24e-07,25.5,-20.1,0
2.15e-08,38.6,-20.1,0
2.24e-07,25.2,-20.1,0
2.09e-08,38.6,-20.1,0
2.21e-07,25.4,-20.1,0
2.25e-07,25.4,-20.1,0
2.16e-08,38.6,-20.1,0
2.19e-08,38.6,-20.1,0
2.27e-07,25.3,-20.1,0
2.26e-07,25.3,-20.1,0
2.11e-08,38.6,-20.1,0
2.24e-07,25.3,-20.1,0
2.18e-08,38.6,-20.1,0
2.28e-07,25.4,-20.1,0
2.18e-08,38.6,-20.1,0
2.26e-07,25.3,-20.1,0
2.28e-08,38.6,-20.1,0
1.68e-07,25.7,-20.1,0
2.22e-08,38.6,-20.1,0
2.14e-08,38.6,-20.1,0
2.24e-07,25.4,-20.1,0
2.25e-07,25.3,-20.1,0
2.14e-08,38.6,-20.1,0
2.25e-08,38.6,-19.6,0
2.22e-07,25.3,-19.6,0
2.23e-08,38.6,-19.6,0
1.91e-07,25.5,-19.6,0
1.91e-07,25.6,-19.6,0
2.3e-08,38.6,-19.6,0
2.27e-08,38.6,-19.6,0
1.92e-07,25.5,-19.6,0
2.23e-08,38.6,-19.6,0
1.9e-07,25.7,-19.6,0
1.89e-07,25.9,-19.6,0
2.25e-08,38.6,-19.6,0
1.42e-07,25.7,-19.6,0
2.2e-08,38.6,-19.6,0
2.23e-08,38.5,-19.6,0
1.89e-07,25.4,-19.6,0
2.21e-08,38.6,-19.6,0
1.89e-07,25.9,-19.6,0
1.89e-07,25.5,-19.6,0
2.2e-08,38.6,-19.6,0
1.9e-07,25.6,-19.6,0
2.13e-08,38.5,-19.6,0
1.92e-07,25.5,-19.6,0
2.27e-08,38.6,-19.6,0
1.91e-07,25.4,-19.6,0
2.26e-08,38.5,-19.6,0
1.89e-07,25.8,-19.6,0
2.23e-08,38.6,-19.6,0
2.13e-08,38.6,-19.6,0
1.89e-07,25.7,-19.6,0
1.91e-07,25.6,-19.6,0
2.15e-08,38.6,-19.6,0
2.12e-08,38.5,-19.6,0
1.91e-07,25.6,-19.6,0
2.07e-08,38.6,-19.6,0
1.89e-07,25.6,-19.6,0
2.11e-08,38.6,-19.2,0
1.9e-07,25.6,-19.2,0
1.8e-07,25.6,-19.2,0
1.59e-08,38.5,-19.2,0
2.23e-08,38.6,-19.2,0
1.67e-07,26.0,-19.2,0
2.18e-08,38.6,-19.2,0
1.67e-07,25.6,-19.2,0
2.09e-08,38.6,-19.2,0
1.66e-07,26.0,-19.2,0
2.14e-08,38.6,-19.2,0
1.69e-07,25.8,-19.2,0
1.68e-07,26.2,-19.2,0
2.14e-08,38.6,-19.2,0
2.29e-08,38.6,-19.2,0
1.68e-07,26.1,-19.2,0
1.68e-07,25.6,-19.2,0
2.21e-08,38.6,-19.2,0
2.24e-08,38.6,-19.2,0
1.68e-07,25.7,-19.2,0
1.72e-07,25.9,-19.2,0
2.21e-08,38.6,-19.2,0
1.26e-07,25.8,-19.2,0
2.29e-08,38.5,-19.2,0
1.67e-07,25.9,-19.2,0
2.18e-08,38.6,-19.2,0
2.2e-08,38.6,-19.2,0
1.68e-07,26.0,-19.2,0
2.1e-08,38.6,-19.2,0
1.69e-07,25.8,-19.2,0
1.69e-07,25.7,-19.2,0
2.19e-08,38.5,-19.2,0
2.19e-08,38.6,-19.2,0
1.64e-07,25.8,-19.2,0
2.14e-08,38.6,-19.2,0
1.65e-07,25.7,-19.2,0
1.65e-07,25.8,-19.2,0
2.15e-08,38.6,-19.2,0
1.66e-07,25.9,-19.6,0
2.05e-08,38.6,-19.6,0
2.14e-08,38.5,-19.6,0
1.79e-07,25.8,-19.6,0
2.06e-08,38.5,-19.6,0
1.87e-07,25.9,-19.6,0
2.18e-08,38.6,-19.6,0
1.89e-07,25.7,-19.6,0
2.05e-08,38.6,-19.6,0
1.92e-07,25.7,-19.6,0
1.55e-08,38.6,-19.6,0
1.88e-07,26.1,-19.6,0
2.05e-08,38.6,-19.6,0
1.89e-07,25.7,-19.6,0
2.07e-08,38.6,-19.6,0
1.91e-07,25.7,-19.6,0
1.9e-07,25.8,-19.6,0
2.18e-08,38.5,-19.6,0
1.89e-07,25.8,-19.6,0
2.2e-08,38.6,-19.6,0
2.08e-08,38.5,-19.6,0
1.91e-07,25.9,-19.6,0
2.15e-08,38.6,-19.6,0
1.89e-07,25.7,-19.6,0
1.88e-07,25.8,-19.6,0
2.16e-08,38.5,-19.6,0
1.92e-07,25.7,-19.6,0
2.19e-08,38.6,-19.6,0
1.88e-07,25.8,-19.6,0
1.64e-08,38.6,-19.6,0
2.2e-08,38.6,-19.6,0
1.9e-07,25.4,-19.6,0
2.25e-08,38.5,-19.6,0
1.9e-07,25.6,-19.6,0
2.2e-08,38.6,-19.6,0
1.89e-07,25.6,-19.6,0
2.17e-08,38.4,-20.1,0
1.91e-07,25.8,-20.1,0
2.1e-08,38.6,-20.1,0
1.87e-07,25.7,-20.1,0
2.17e-08,38.6,-20.1,0
2.28e-07,25.3,-20.1,0
2.22e-08,38.6,-20.1,0
2.25e-07,25.5,-20.1,0
2.25e-08,38.6,-20.1,0
2.24e-07,25.4,-20.1,0
2.22e-07,25.5,-20.1,0
2.21e-08,38.6,-20.1,0
2.27e-08,38.6,-20.1,0
2.22e-07,25.4,-20.1,0
2.22e-08,38.6,-20.1,0
2.22e-07,25.4,-20.1,0
2.27e-07,25.5,-20.1,0
2.17e-08,38.5,-20.1,0
2.26e-07,25.6,-20.1,0
2.15e-08,38.6,-20.1,0
2.25e-07,25.5,-20.1,0
2.18e-08,38.6,-20.1,0
2.2e-08,38.6,-20.1,0
2.27e-07,25.5,-20.1,0
2.25e-08,38.5,-20.1,0
2.26e-07,25.2,-20.1,0
2.27e-08,38.5,-20.1,0
2.26e-07,25.3,-20.1,0
2.24e-08,38.6,-20.1,0
2.27e-07,25.5,-20.1,0
2.25e-07,25.5,-20.1,0
2.27e-08,38.5,-20.1,0
2.23e-08,38.5,-20.1,0
2.23e-07,25.5,-20.1,0
2.33e-08,38.6,-20.1,0
2.25e-07,25.4,-20.1,0
2.24e-07,25.4,-20.1,0
2.19e-08,38.6,-20.1,0
2.22e-07,25.3,-20.6,0
1.64e-08,38.5,-20.6,0
2.16e-08,38.6,-20.6,0
2.37e-07,25.3,-20.6,0
2.66e-07,24.9,-20.6,0
2.17e-08,38.6,-20.6,0
2.65e-07,25.2,-20.6,0
2.15e-08,38.6,-20.6,0
2.14e-08,38.6,-20.6,0
2.67e-07,25.1,-20.6,0
2.69e-07,25.0,-20.6,0
2.19e-08,38.5,-20.6,0
2.65e-07,25.2,-20.6,0
2.17e-08,38.6,-20.6,0
2.67e-07,25.2,-20.6,0
2.12e-08,38.6,-20.6,0
2.11e-08,38.5,-20.6,0
2.7e-07,25.4,-20.6,0
2.14e-08,38.5,-20.6,0
2.71e-07,25.2,-20.6,0
2.24e-08,38.5,-20.6,0
2.68e-07,25.4,-20.6,0
2.17e-08,38.6,-20.6,0
2.69e-07,25.1,-20.6,0
2.14e-08,38.6,-20.6,0
2.67e-07,25.1,-20.6,0
2.67e-07,25.2,-20.6,0
2.17e-08,38.6,-20.6,0
2.69e-07,25.1,-20.6,0
2.19e-08,38.5,-20.6,0
2.19e-08,38.5,-20.6,0
2.04e-07,25.4,-20.6,0
2.13e-08,38.6,-20.6,0
2.73e-07,25.4,-20.6,0
2.17e-08,38.5,-20.6,0
2.74e-07,25.2,-20.6,0
2.18e-08,38.5,-20.6,0
2.77e-07,25.1,-20.6,0
2.28e-08,38.5,-21.0,0
2.75e-07,25.3,-21.0,0
3.09e-07,25.2,-21.0,0
2.25e-08,38.6,-21.0,0
3.27e-07,25.1,-21.0,0
2.22e-08,38.5,-21.0,0
2.28e-08,38.6,-21.0,0
3.29e-07,24.8,-21.0,0
3.28e-07,25.0,-21.0,0
2.31e-08,38.6,-21.0,0
2.35e-08,38.6,-21.0,0
3.29e-07,25.1,-21.0,0
2.34e-08,38.5,-21.0,0
3.3e-07,25.0,-21.0,0
2.32e-08,38.6,-21.0,0
3.28e-07,24.8,-21.0,0
3.28e-07,25.0,-21.0,0
