BER,OSNR,InputPower
0.006203546,23.8,-7.52
0.006216364,22.9,-7.51
0.005841012,23.2,-7.52
0.005726188,23.8,-7.52
0.00704916,23.5,-7.78
0.007103694,23.2,-7.78
0.006986321,22.9,-7.78
0.006770636,23.2,-7.78
0.007141287,23.5,-7.78
0.007218433,23.2,-7.77
0.006921812,22.9,-7.78
0.006696874,22.9,-7.78
0.007212497,23.2,-7.74
0.007806261,22.6,-7.96
0.007498933,23.2,-7.95
0.007791899,23.2,-7.95
0.007789203,22.9,-7.95
0.00735781,22.9,-7.96
0.007745703,22.9,-7.95
0.007895398,22.9,-7.95
0.007718578,22.9,-7.96
0.007648962,22.6,-7.95
0.007500724,22.3,-7.96
0.00774097,22.9,-7.93
0.007733504,22.6,-7.96
0.007916125,22.6,-8.08
0.007718933,22.9,-8.08
0.008239745,22.9,-8.08
0.008301226,22.9,-8.08
0.008189125,22.6,-8.08
0.008170933,22.3,-8.08
0.008021669,22.9,-8.04
0.008216664,22.6,-8.08
0.008244895,22.9,-8.08
0.008198965,22.6,-8.08
0.008284979,22.3,-8.08
0.007973439,22.6,-8.08
0.009257823,22.1,-8.34
0.00183296,29.6,-5.17
0.001907548,29.6,-5.17
0.001785671,29.1,-5.17
0.001856339,28.7,-5.17
0.001850168,29.1,-5.12
0.001924871,30.1,-5.17
0.001964988,29.6,-5.13
0.001728159,30.1,-5.12
0.001912473,28.7,-5.17
0.002737559,27.4,-5.84
0.003257817,27.4,-6.18
0.003355095,26.6,-6.13
0.002907895,26.6,-6.16
0.00324897,27.0,-6.18
0.003337759,26.3,-6.18
0.003204578,27.0,-6.18
0.003249271,27.0,-6.14
0.003194745,26.6,-6.18
0.002812846,27.0,-6.18
0.002983251,27.8,-6.13
0.003180241,26.3,-6.18
0.003074321,26.6,-6.13
0.004827056,25.2,-7.0
0.004440915,24.5,-7.0
0.004730408,24.8,-7.0
0.004865775,24.5,-7.0
0.004643002,24.8,-7.0
0.004424831,24.2,-7.0
0.004875999,25.2,-7.0
0.004847778,26.3,-7.0
0.004692936,24.5,-7.0
0.00552113,24.2,-7.41
0.005494508,23.8,-7.42
0.005894034,23.5,-7.41
0.005914714,23.8,-7.41
0.005923226,23.8,-7.41
0.005937262,24.2,-7.41
0.005426691,24.5,-7.41
0.005853883,23.8,-7.41
0.005495375,24.2,-7.41
0.005973311,23.8,-7.41
0.005831174,24.2,-7.41
0.005607469,23.5,-7.41
0.005833636,24.2,-7.41
0.006189145,24.2,-7.43
0.006156436,24.2,-7.51
0.006225666,23.5,-7.51
0.006230644,23.5,-7.51
0.005968443,23.5,-7.51
0.005976784,23.5,-7.51
0.005921293,23.8,-7.51
0.006883021,22.9,-7.77
0.007096599,23.2,-7.77
0.007142554,23.2,-7.77
0.006801483,23.2,-7.77
0.007069857,22.9,-7.77
0.007149616,23.2,-7.77
0.007146444,23.2,-7.77
0.006652644,23.2,-7.77
0.007465611,22.9,-8.01
0.007846089,22.6,-8.01
0.007838367,22.6,-8.02
0.008050389,22.6,-8.01
0.008053559,22.9,-8.01
0.007876704,22.6,-8.01
0.009246268,22.3,-8.36
0.008939724,22.3,-8.36
0.01019306,21.8,-8.55
0.01034576,22.1,-8.54
0.01033325,21.8,-8.55
0.009778158,21.8,-8.55
0.01036669,21.5,-8.54
0.01042774,21.8,-8.55
0.01068185,21.2,-8.67
0.0110738,21.5,-8.67
0.001853823,29.1,-4.74
0.001781296,27.8,-4.74
0.001836708,29.6,-4.74
0.001766563,28.3,-4.78
0.002264451,27.0,-5.2
0.002369615,27.4,-5.17
0.002561444,27.0,-5.48
0.002857544,27.4,-5.6
0.002833989,27.0,-5.56
0.003874483,25.2,-6.16
0.003767783,25.5,-6.15
0.004381782,25.5,-6.6
0.005322486,24.2,-6.86
0.004832723,24.2,-6.86
0.005149059,24.8,-6.86
0.005303954,24.5,-6.86
0.005192469,24.5,-6.87
0.005288932,24.2,-6.86
0.00580602,24.5,-7.12
0.006136625,23.8,-7.12
0.006075566,24.2,-7.12
0.006466078,23.5,-7.43
0.006840606,23.2,-7.42
0.007641182,22.9,-7.57
0.007522584,22.6,-7.61
0.00771716,22.6,-7.65
0.007749681,22.9,-7.69
0.0076917,22.9,-7.74
0.00924419,22.9,-7.99
0.008896834,22.1,-8.0
0.01006138,22.3,-8.18
0.009731101,22.1,-8.18
0.01017102,22.1,-8.18
0.00968861,22.1,-8.21
0.009727986,22.1,-8.18
0.009779483,21.5,-8.18
0.01016375,22.1,-8.18
0.009835363,22.1,-8.22
0.009836559,21.8,-8.18
0.00986821,22.1,-8.21
0.009848252,22.3,-8.18
0.0101333,21.8,-8.22
0.01006124,22.1,-8.22
0.01013724,22.1,-8.33
0.010853,22.1,-8.33
0.01010809,21.8,-8.34
0.01078434,21.8,-8.29
0.01063314,22.3,-8.26
0.01070598,21.2,-8.33
0.01063803,21.8,-8.29
0.0107401,22.1,-8.31
0.01029552,21.8,-8.29
0.01066678,21.8,-8.31
0.0108131,21.8,-8.29
0.01061929,21.5,-8.29
0.01073463,21.5,-8.34
0.01052759,21.5,-8.29
0.01075543,21.8,-8.29
0.01149197,21.5,-8.47
0.01204406,21.5,-8.65
0.01199821,21.0,-8.61
0.01226657,21.0,-8.53
0.01222452,21.5,-8.61
0.01250845,21.2,-8.61
0.0119809,21.2,-8.66
0.01237328,21.5,-8.65
0.01367681,21.0,-8.85
0.01287639,21.2,-8.81
0.01348482,20.7,-8.81
0.01357656,21.0,-8.85
0.01311047,20.7,-8.85
0.01321037,21.0,-8.81
0.01339828,21.0,-8.85
0.01360552,21.2,-8.81
0.01307931,21.2,-8.81
0.001795943,29.6,-4.73
0.002425093,27.4,-5.16
0.002464858,26.6,-5.16
0.002395626,28.3,-5.16
0.002410547,27.8,-5.16
0.002277783,26.6,-5.16
0.002328291,27.0,-5.14
0.002403609,27.4,-5.16
0.002601993,27.4,-5.41
0.002748424,27.0,-5.41
0.002749149,26.6,-5.41
0.002848374,27.4,-5.74
0.003103866,25.9,-5.74
0.003034397,26.3,-5.74
0.00324726,25.9,-5.74
0.003216548,27.4,-5.74
0.003147536,25.9,-5.7
0.003275268,26.3,-5.74
0.003220754,27.4,-5.75
0.003197548,26.3,-5.75
0.003297797,25.9,-5.7
0.003114112,26.3,-5.79
0.003777288,26.3,-6.13
0.004509415,24.8,-6.58
0.004524191,24.8,-6.58
0.005302993,24.8,-6.83
0.004851085,24.5,-6.79
0.005203224,24.2,-6.83
0.00524671,24.5,-6.83
0.005232551,24.5,-6.83
0.005115287,24.2,-6.83
0.004902291,24.5,-6.83
0.005055672,24.2,-6.83
0.005289823,24.5,-6.83
0.005172781,24.2,-6.87
0.005442662,24.5,-6.87
0.006260556,23.8,-7.09
0.006030701,24.2,-7.09
0.006027828,24.5,-7.07
0.005620468,23.8,-7.07
0.006012273,23.8,-7.09
0.005938837,23.8,-7.09
0.006153585,23.8,-7.07
0.006012053,23.5,-7.07
0.006143807,23.8,-7.09
0.006078322,24.5,-7.07
0.006041155,24.2,-7.07
0.006000969,23.5,-7.07
0.00745884,22.3,-7.56
0.007448381,23.5,-7.64
0.007681679,22.9,-7.56
0.007448277,22.6,-7.64
0.007858928,22.9,-7.63
0.007702431,23.5,-7.64
0.007349158,22.6,-7.64
0.007446104,22.9,-7.64
0.007708859,22.6,-7.64
0.007873347,23.5,-7.64
0.007883041,22.9,-7.64
0.007790343,22.6,-7.64
0.007616309,23.5,-7.64
0.007550774,23.5,-7.64
0.008975168,21.5,-7.94
0.009039537,22.6,-7.94
0.008952012,22.1,-7.94
0.009763431,22.3,-8.12
0.009943577,22.1,-8.12
0.009901262,22.6,-8.12
0.009310373,22.3,-8.12
0.01019019,22.3,-8.23
0.0103344,22.6,-8.19
0.01045031,21.8,-8.25
0.01012763,21.8,-8.23
0.009939986,22.1,-8.25
0.01051019,21.8,-8.2
0.002111064,27.8,-4.73
0.001989631,28.3,-4.73
0.001920641,29.6,-4.73
0.001833875,28.7,-4.73
0.001775496,27.8,-4.73
0.001926112,28.7,-4.73
0.001948933,27.8,-4.73
0.001990769,28.7,-4.73
0.00175209,29.1,-4.73
0.001727579,29.1,-4.73
0.00193438,28.3,-4.74
0.001836655,27.8,-4.74
0.001771292,27.8,-4.74
0.001915409,28.3,-4.74
0.0019431,29.1,-4.74
0.001874848,28.3,-4.74
0.001831705,29.1,-4.69
0.001890186,28.3,-4.69
0.001767988,27.8,-4.73
0.00194976,28.7,-4.73
0.003247707,26.6,-5.75
0.003300517,26.3,-5.74
0.003160785,26.6,-5.74
0.003309269,26.3,-5.74
0.003136697,26.6,-5.75
0.003305505,25.9,-5.74
0.0033642,26.6,-5.75
0.003174061,26.6,-5.74
0.003186834,26.6,-5.74
0.003365574,26.3,-5.74
0.003008261,26.6,-5.75
0.003266511,26.3,-5.75
0.002989086,26.6,-5.75
0.003018076,26.3,-5.75
0.003164478,26.3,-5.75
0.003301207,25.9,-5.75
0.002905565,26.3,-5.74
0.003254758,26.6,-5.75
0.003249472,26.3,-5.74
0.00315052,26.6,-5.74
0.003252193,25.9,-5.74
0.003205595,25.9,-5.75
0.003201264,26.3,-5.75
0.003375003,27.0,-5.75
0.004758595,24.8,-6.57
0.004811233,24.5,-6.58
0.004624364,24.5,-6.58
0.004351371,24.8,-6.58
0.004388759,24.5,-6.58
0.004502767,24.5,-6.58
0.004927923,25.2,-6.58
0.004700774,24.8,-6.58
0.005960117,23.8,-7.07
0.006260342,23.5,-7.09
0.006713944,23.2,-7.35
0.006823158,23.2,-7.35
0.006940211,23.5,-7.35
0.006903091,23.2,-7.35
0.00682989,23.8,-7.35
0.006500718,23.5,-7.35
0.006579014,23.5,-7.35
0.006765833,23.2,-7.35
0.006770264,23.2,-7.35
0.006742041,23.8,-7.36
0.008010986,22.9,-7.64
0.007434352,23.2,-7.64
0.007821158,22.9,-7.69
0.007665776,22.9,-7.64
0.007955094,22.6,-7.64
0.007917115,22.1,-7.64
0.009365818,22.1,-8.12
0.009827952,22.3,-8.12
0.009340596,22.1,-8.1
0.009996208,22.1,-8.1
0.01003236,21.8,-8.12
0.001899683,29.1,-6.19
0.001871796,28.7,-6.2
0.001719001,29.1,-6.2
0.001971669,29.1,-6.12
0.001985149,28.7,-6.19
0.002034746,29.1,-6.19
0.001811569,29.1,-6.19
0.001709299,30.5,-6.19
0.001788887,29.1,-6.15
0.001743544,28.7,-6.73
0.001818007,28.7,-6.77
0.002441896,29.1,-8.15
0.002335997,27.0,-8.15
0.002514307,27.4,-8.15
0.002336346,27.8,-8.15
0.002617011,27.8,-8.1
0.002609119,27.8,-8.15
0.002462279,28.3,-7.96
0.002404493,27.4,-7.92
0.002182981,28.3,-7.95
0.002301855,27.8,-7.99
0.002409013,28.3,-7.96
0.002662003,27.0,-8.18
0.002640278,27.4,-8.16
0.002396837,27.0,-8.16
0.002608348,27.8,-8.12
0.003243706,25.9,-8.54
0.00362694,26.6,-8.64
0.00340115,26.3,-8.58
0.003287161,27.0,-8.62
0.003418634,25.9,-8.57
0.00335258,26.6,-8.6
0.003582067,27.0,-8.62
0.003588827,25.9,-8.65
0.003563525,26.3,-8.61
0.003617796,26.6,-8.62
0.003087829,26.6,-8.65
0.003611353,27.4,-8.6
0.003395625,26.3,-8.62
0.003537821,25.2,-8.62
0.00348544,27.4,-8.59
0.00360415,26.3,-8.6
0.003675989,26.6,-8.61
0.003603172,27.8,-8.6
0.006663331,23.2,-9.13
0.006630273,23.8,-9.13
0.006870722,23.2,-9.09
0.006890211,23.5,-9.09
0.006766039,23.5,-9.11
0.006410562,23.8,-9.13
0.006788859,23.5,-9.1
0.009885868,22.3,-9.32
0.009711817,22.3,-9.26
0.009872516,21.8,-9.25
0.009499226,22.3,-9.24
0.009616205,23.2,-9.28
0.007694479,22.6,-9.2
0.007829336,22.9,-9.19
0.008019486,22.9,-9.25
0.008352119,22.9,-9.24
0.007890811,22.6,-9.23
0.01083953,21.5,-9.32
0.01140054,21.2,-9.36
0.01080652,21.5,-9.36
0.0120258,21.2,-9.35
0.01894512,19.7,-9.53
0.01976248,19.9,-9.45
0.01972501,19.4,-9.49
0.02037129,19.2,-9.46
0.02036336,19.4,-9.48
0.02033582,19.4,-9.45
0.01859897,19.2,-9.46
0.01872442,19.7,-9.48
0.02043145,19.9,-9.48
0.01930221,19.7,-9.48
0.001992163,28.3,-4.74
0.002435266,27.0,-5.17
0.003215449,27.8,-5.76
0.003198327,26.6,-5.75
0.003082281,26.3,-5.75
0.002617809,27.0,-5.43
0.002437679,27.4,-5.41
0.002735956,27.4,-5.43
0.002701137,27.0,-5.41
0.003229751,25.9,-5.75
0.003412363,26.6,-5.75
0.003305829,25.9,-5.74
0.003184117,26.3,-5.75
0.002996288,27.0,-5.75
0.003225779,26.3,-5.75
0.003228515,26.6,-5.75
0.002873439,26.3,-5.74
0.003025001,25.9,-5.74
0.00480155,24.5,-6.58
0.004689197,25.2,-6.57
0.004830199,24.5,-6.58
0.004411905,24.5,-6.57
0.004594433,24.8,-6.57
0.004787733,25.5,-6.57
0.004685229,24.5,-6.53
0.004829464,24.5,-6.53
0.004822758,24.5,-6.57
0.004836791,25.2,-6.57
0.004712626,24.5,-6.57
0.00480341,24.8,-6.57
0.004466986,25.2,-6.58
0.00446919,24.8,-6.57
0.004766123,24.5,-6.57
0.004745829,24.8,-6.57
0.005542063,24.8,-7.04
0.005655555,23.8,-7.07
0.007763892,22.6,-7.64
0.007942462,22.6,-7.64
0.007979967,23.2,-7.64
0.00788254,22.9,-7.64
0.007802136,22.9,-7.64
0.007777728,22.3,-7.64
0.007968226,22.6,-7.64
0.007981112,22.9,-7.61
0.008031933,22.3,-7.64
0.007975299,22.9,-7.64
0.007423506,23.2,-7.64
0.007844469,23.2,-7.64
0.007854115,23.2,-7.64
0.007831644,22.9,-7.64
0.007897325,23.2,-7.64
0.007629985,22.6,-7.64
0.008080087,22.6,-7.63
0.007804159,22.9,-7.64
0.007602858,22.3,-7.64
0.007788789,22.3,-7.63
0.007672491,22.9,-7.64
0.008065298,23.5,-7.63
0.007520551,22.6,-7.64
0.00786089,23.5,-7.64
0.008096943,22.3,-7.61
0.007948996,23.2,-7.64
0.008373666,22.6,-7.88
0.00866421,22.9,-7.88
0.008851511,22.6,-7.88
0.008801288,22.3,-7.88
0.008632324,22.3,-7.87
0.008776144,22.3,-7.88
0.00908859,22.3,-7.87
0.008367589,22.1,-7.88
0.008485904,22.3,-7.88
0.01070499,21.8,-8.25
0.01039854,22.1,-8.25
0.009907011,21.8,-8.23
0.009801072,22.3,-8.2
0.001979559,28.7,-4.68
0.002577953,27.0,-5.41
0.002875354,27.0,-5.45
0.002795473,27.0,-5.4
0.002780184,26.6,-5.37
0.002841704,27.4,-5.41
0.002788184,26.6,-5.41
0.002790159,27.0,-5.41
0.002607368,26.3,-5.41
0.002575228,27.0,-5.41
0.002843678,26.3,-5.4
0.003242939,27.4,-5.74
0.0032319,25.9,-5.74
0.003263459,25.9,-5.74
0.004105619,26.3,-6.12
0.003853745,26.3,-6.12
0.004002052,25.9,-6.12
0.003961314,25.9,-6.12
0.003811093,25.5,-6.13
0.003779128,25.9,-6.13
0.003959632,25.2,-6.13
0.003903428,25.9,-6.04
0.003604417,25.5,-6.12
0.003907931,25.9,-6.12
0.003950169,25.5,-6.12
0.003839144,26.3,-6.12
0.003731441,25.9,-6.13
0.004066572,25.5,-6.12
0.004662395,26.3,-6.57
0.004855226,24.5,-6.57
0.00436593,24.8,-6.57
0.004857763,25.2,-6.58
0.004720361,24.8,-6.57
0.004465715,24.8,-6.57
0.004932332,24.8,-6.57
0.004780776,24.8,-6.57
0.004906673,25.5,-6.57
0.004771064,24.8,-6.53
0.004735785,25.5,-6.57
0.004897236,24.2,-6.55
0.004654574,24.8,-6.55
0.004482723,24.8,-6.55
0.004795893,24.8,-6.57
0.004594632,24.8,-6.57
0.004722843,24.8,-6.57
0.004849516,24.8,-6.55
0.004870413,24.8,-6.57
0.004489292,24.5,-6.57
0.004592872,24.2,-6.57
0.004759219,24.5,-6.57
0.004765595,24.8,-6.57
0.005011006,24.8,-6.57
0.004776662,26.3,-6.55
0.004614342,24.5,-6.57
0.004644112,23.8,-6.58
0.004808494,24.8,-6.57
0.004555139,25.2,-6.53
0.005908537,23.8,-6.97
0.005725958,23.8,-6.97
0.005927287,23.8,-6.97
0.00580171,24.2,-6.97
0.005904464,23.8,-6.97
0.005591917,24.8,-6.97
0.005322013,24.5,-6.97
0.00581189,23.8,-6.97
0.005402369,23.5,-6.97
0.005771886,23.8,-6.98
0.005430308,24.2,-6.98
0.005902294,24.5,-6.98
0.005669592,24.2,-6.97
0.005447723,24.2,-6.97
0.006774935,23.5,-7.35
0.006843933,23.5,-7.35
0.006933254,23.2,-7.35
0.006860743,22.9,-7.33
0.003931104,26.3,-6.12
0.003777049,26.3,-6.12
0.003642807,25.5,-6.12
0.003705831,25.5,-6.12
0.004000058,26.6,-6.12
0.003495169,25.9,-6.12
0.003947129,25.5,-6.12
0.004029532,26.3,-6.12
0.003903292,25.9,-6.12
0.003849462,25.5,-6.12
0.00391239,25.5,-6.12
0.004078304,25.5,-6.12
0.003831994,25.9,-6.12
0.00357683,25.2,-6.13
0.003905952,25.5,-6.12
0.003932701,25.9,-6.12
0.003752542,25.5,-6.13
0.003841745,26.3,-6.12
0.003929621,25.5,-6.12
0.00436389,25.5,-6.38
0.004228454,24.5,-6.37
0.004391433,25.2,-6.38
0.004458804,25.2,-6.38
0.004149637,25.5,-6.38
0.004228172,25.5,-6.37
0.004155759,25.9,-6.38
0.004444541,24.8,-6.38
0.004263735,25.2,-6.37
0.004395391,25.5,-6.37
0.004070791,24.5,-6.38
0.004222962,25.5,-6.38
0.004157033,25.9,-6.38
0.004384069,25.5,-6.47
0.004492159,24.8,-6.47
0.004093104,24.8,-6.46
0.004399994,25.5,-6.46
0.004571469,25.2,-6.46
0.004798342,24.5,-6.47
0.004563106,25.2,-6.46
0.005328509,24.8,-6.81
0.005542255,24.5,-6.81
0.005580036,24.5,-6.81
0.005349191,23.8,-6.81
0.005074909,24.5,-6.81
0.005337849,23.8,-6.81
0.005507553,24.5,-7.03
0.005902837,24.2,-7.03
0.00588044,23.8,-6.98
0.005907424,24.2,-7.03
0.005917278,23.8,-7.02
0.00591717,23.8,-7.02
0.005856623,23.8,-7.03
0.005686581,24.2,-7.03
0.00607605,24.5,-7.03
0.006174874,24.2,-7.03
0.005843262,24.8,-7.03
0.005538666,24.2,-7.03
0.005902454,24.5,-7.03
0.006028174,23.8,-7.03
0.005994783,24.5,-7.03
0.005515189,24.2,-7.02
0.005720971,24.2,-7.03
0.006738601,23.5,-7.35
0.006530094,23.2,-7.35
0.00648127,23.5,-7.35
0.007894402,22.9,-7.63
0.007944329,22.9,-7.63
0.007838027,23.5,-7.64
0.007938097,23.2,-7.63
0.007891485,22.9,-7.64
0.007673315,22.6,-7.63
0.007796056,22.6,-7.64
0.007991212,22.9,-7.64
0.009540283,21.8,-8.04
0.009196167,22.3,-8.04
0.001875574,28.7,-4.74
0.001703391,28.3,-4.74
0.002006965,27.8,-4.73
0.001936274,28.7,-4.74
0.001911723,28.7,-4.74
0.00192923,28.3,-4.74
0.001788784,28.3,-4.73
0.001846237,28.7,-5.08
0.001972243,27.8,-5.08
0.002008863,28.7,-5.1
0.00209491,28.3,-5.08
0.002051731,27.8,-5.08
0.002814284,26.6,-6.52
0.00286871,26.6,-6.53
0.002571677,26.6,-6.52
0.002756309,26.6,-6.53
0.00276898,27.4,-6.51
0.00254815,27.8,-6.53
0.00263701,26.6,-6.52
0.002782176,27.4,-6.53
0.002755422,27.8,-6.54
0.002799503,27.4,-6.54
0.002729197,27.4,-6.52
0.002543971,26.6,-6.54
0.002887297,27.0,-6.55
0.002758848,27.4,-6.54
0.002666439,27.0,-6.53
0.003097299,27.0,-6.6
0.00295801,26.3,-6.61
0.003055067,26.6,-6.63
0.002943891,27.4,-6.63
0.003091505,27.0,-6.59
0.002857589,26.6,-6.59
0.002698119,27.0,-6.61
0.003102404,27.0,-6.6
0.003049996,26.6,-6.63
0.003973726,25.9,-6.93
0.003840012,25.2,-6.97
0.003840346,25.9,-6.96
0.003673014,25.9,-6.96
0.003646242,25.9,-6.98
0.003778223,27.4,-6.96
0.00342822,25.9,-6.94
0.01117256,21.8,-7.56
0.01086625,22.1,-7.62
0.01086207,21.5,-7.62
0.01027351,21.2,-7.61
0.01104774,21.8,-7.6
0.01024288,21.8,-7.6
0.01080192,21.5,-7.58
0.01040403,22.1,-7.58
0.01084331,22.1,-7.56
0.01058758,21.5,-7.61
0.01095653,21.8,-7.56
0.0104408,21.8,-7.6
0.01090651,22.3,-7.6
0.01051421,22.1,-7.6
0.02165281,19.7,-7.82
0.02165303,18.9,-7.78
0.02116144,19.4,-7.78
0.02183286,19.4,-7.78
0.021248,19.2,-7.81
0.02118187,19.2,-7.78
0.02139166,19.2,-7.78
0.0210256,19.2,-7.76
0.02194627,19.2,-7.75
0.0257728,19.2,-7.9
0.02588284,17.5,-7.9
0.0256296,17.5,-7.89
0.0258106,17.5,-7.9
0.02576187,17.7,-7.89
0.02572843,18.0,-7.89
0.02560617,17.7,-7.89
0.02652,17.0,-7.96
0.02650485,16.7,-7.94
0.001900267,27.8,-4.74
0.001900743,28.3,-4.74
0.001900174,28.7,-4.73
0.001741145,28.7,-4.74
0.001980135,28.7,-4.74
0.00193587,28.3,-4.73
0.001908852,28.3,-4.74
0.001924687,28.7,-4.74
0.001882221,28.3,-4.73
0.001925025,27.8,-4.73
0.001721874,28.3,-4.74
0.003574032,25.9,-6.13
0.003868244,25.5,-6.12
0.003866829,24.8,-6.12
0.003513732,25.9,-6.13
0.003846776,25.9,-6.13
0.003607707,25.9,-6.13
0.003817764,25.9,-6.12
0.003970895,25.9,-6.12
0.003559593,26.6,-6.13
0.003706921,26.3,-6.12
0.003906666,25.9,-6.12
0.003801048,25.2,-6.12
0.003879004,26.6,-6.12
0.003791751,25.9,-6.12
0.003803671,25.5,-6.12
0.003740388,26.6,-6.08
0.003944967,26.3,-6.12
0.004656232,24.8,-6.57
0.004814006,25.2,-6.57
0.004913996,24.8,-6.57
0.004818446,25.2,-6.57
0.004738445,24.5,-6.57
0.004862617,24.5,-6.57
0.00493947,24.5,-6.57
0.004718096,25.2,-6.57
0.00459583,25.2,-6.57
0.004761869,25.2,-6.57
0.004920726,24.5,-6.58
0.006075596,23.8,-7.07
0.006001191,23.8,-7.07
0.00628287,23.8,-7.09
0.006005637,24.2,-7.07
0.005723811,23.8,-7.09
0.00619077,23.5,-7.07
0.005908616,23.8,-7.07
0.005868388,23.8,-7.07
0.006081774,23.8,-7.07
0.006863073,23.5,-7.33
0.006843734,23.5,-7.33
0.006816818,23.5,-7.33
0.006830372,22.9,-7.33
0.006328731,23.2,-7.33
0.007031853,23.2,-7.33
0.006744079,23.2,-7.33
0.00694876,23.2,-7.33
0.006937512,23.2,-7.33
0.006874538,23.8,-7.33
0.006953182,23.2,-7.33
0.006348622,22.9,-7.33
0.006613321,23.5,-7.33
0.00701972,23.5,-7.33
0.006327137,23.2,-7.33
0.006774673,22.9,-7.33
0.006712314,23.5,-7.33
0.006643178,23.2,-7.33
0.006894253,23.2,-7.33
0.006786461,23.5,-7.33
0.007869933,22.3,-7.63
0.007536781,22.6,-7.63
0.007875802,23.2,-7.63
0.007901337,22.9,-7.6
0.007775384,22.3,-7.63
0.007915353,23.2,-7.64
0.007923098,22.9,-7.64
0.007872352,22.9,-7.63
0.00751102,22.6,-7.63
0.007981638,22.3,-7.63
0.008013762,22.3,-7.56
0.008018886,22.6,-7.64
0.008164081,22.9,-7.63
0.007775332,22.9,-7.64
0.007904603,22.6,-7.56
0.007820491,22.9,-7.64
0.008043378,22.1,-7.64
0.007965622,22.6,-7.64
0.007416436,22.9,-7.63
0.007403161,22.9,-7.64
0.007972792,22.9,-7.64
0.007881295,23.2,-7.64
0.007800756,22.6,-7.64
0.007415317,22.9,-7.64
0.007811506,22.9,-7.64
0.004830793,22.9,-6.58
0.005053943,24.8,-6.57
0.004785305,24.8,-6.57
0.004573976,25.2,-6.57
0.004553825,24.8,-6.58
0.004640868,24.5,-6.57
0.004731305,24.8,-6.57
0.004736919,24.8,-6.57
0.004802426,24.8,-6.57
0.004666238,24.2,-6.57
0.004829789,25.2,-6.57
0.005022382,24.8,-6.58
0.006899015,23.2,-7.35
0.00648327,23.5,-7.35
0.006457916,23.5,-7.35
0.006527371,23.2,-7.31
0.006921466,23.5,-7.35
0.006648161,23.5,-7.31
0.006521,23.2,-7.35
0.006525182,23.2,-7.35
0.007167882,23.5,-7.31
0.006888014,23.2,-7.33
0.006863405,24.2,-7.33
0.00640381,23.2,-7.35
0.006899157,23.2,-7.35
0.006586305,23.5,-7.33
0.006633747,23.5,-7.33
0.006909568,23.2,-7.33
0.006473831,22.9,-7.33
0.006575041,22.9,-7.33
0.006878342,22.9,-7.33
0.006926058,23.2,-7.33
0.006960293,22.9,-7.33
0.006871029,23.2,-7.33
0.006929087,22.9,-7.33
0.006462852,23.5,-7.33
0.007814847,22.9,-7.64
0.007896663,22.6,-7.64
0.00794893,22.3,-7.63
0.007802874,22.6,-7.63
0.007832287,22.9,-7.63
0.00795452,22.6,-7.64
0.009001805,22.6,-7.93
0.009107396,22.3,-7.93
0.00902338,22.1,-7.94
0.008828273,22.1,-7.94
0.009104111,22.3,-7.94
0.009323245,22.6,-7.94
0.009213086,22.1,-7.94
0.01002085,21.8,-8.23
0.01053399,21.8,-8.23
0.01002302,22.3,-8.23
0.01061114,21.8,-8.23
0.009966518,21.8,-8.23
0.01016009,22.1,-8.23
0.01219607,21.0,-8.55
0.01205995,21.2,-8.55
0.00198421,28.3,-4.74
0.001807939,28.7,-4.74
0.001986096,28.7,-4.74
0.002634403,27.4,-5.43
0.002642056,27.4,-5.43
0.002724632,27.4,-5.43
0.00286436,27.0,-5.41
0.002626706,26.6,-5.41
0.002489875,27.0,-5.43
0.002734945,25.9,-5.41
0.002793547,27.0,-5.43
0.002781523,27.4,-5.41
0.002536201,27.0,-5.43
0.002766068,26.3,-5.41
0.003120527,26.6,-5.6
0.002803141,27.0,-5.6
0.002774718,26.3,-5.59
0.003637523,25.5,-6.12
0.004059216,24.8,-6.12
0.003666256,25.9,-6.12
0.004016658,24.8,-6.12
0.003800006,25.5,-6.12
0.003674762,25.9,-6.12
0.003928257,25.9,-6.13
0.00610279,23.2,-7.07
0.005952522,23.8,-7.07
0.006060481,24.2,-7.07
0.00605306,24.2,-7.07
0.006628818,23.2,-7.39
0.00696014,23.5,-7.39
0.007188766,23.5,-7.44
0.007254803,23.5,-7.39
0.006531123,23.5,-7.41
0.006835709,22.9,-7.41
0.006678321,23.8,-7.39
0.007006218,23.2,-7.41
0.00656517,22.9,-7.41
0.006998333,23.2,-7.39
0.007062527,23.2,-7.39
0.006783624,23.2,-7.39
0.00660642,23.5,-7.41
0.007252655,23.2,-7.41
0.007075454,23.2,-7.41
0.007053931,23.5,-7.41
0.006999052,22.6,-7.41
0.007224027,23.5,-7.41
0.007138812,23.5,-7.39
0.007036289,23.2,-7.41
0.006973593,23.5,-7.42
0.007482686,23.2,-7.64
0.007615098,22.6,-7.61
0.008057253,22.9,-7.64
0.00791429,22.6,-7.64
0.00767203,22.9,-7.64
0.008157834,23.2,-7.64
0.008002323,22.6,-7.64
0.00795684,22.3,-7.64
0.007979959,22.6,-7.64
0.007673728,22.3,-7.64
0.007405919,22.6,-7.64
0.007519868,22.9,-7.64
0.007693553,22.6,-7.64
0.007427574,22.9,-7.64
0.007639928,22.9,-7.64
0.007849583,22.9,-7.64
0.008003497,22.6,-7.64
0.007974119,22.9,-7.63
0.007469002,22.6,-7.63
0.00794672,22.9,-7.64
